customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
61,2026-07-30 17:50:51,2026-07-30 23:15:00,P,Outage,-71.97817423991374,45.27833413772675,L,Crew at work,44,Accident or incident,4953,,20260730212009,2026-07-31 01:27:39
17,2026-07-30 16:42:28,2026-07-31 00:15:00,P,Outage,-73.28160799670167,45.122501593523886,R,Crew en route,54,Accident or incident,7824,,20260730212009,2026-07-31 01:27:39
1,2026-07-30 17:56:02,,P,Outage,-68.30218991671597,48.546454769728015,L,Crew at work,11,Equipment failure,8809,,20260730212009,2026-07-31 01:27:39
498,2026-07-30 20:48:01,2026-07-31 02:15:00,P,Outage,-78.45600699345135,48.622340178868356,L,Crew at work,11,Equipment failure,9199,,20260730212009,2026-07-31 01:27:39
139,2026-07-30 12:37:46,2026-07-30 23:15:00,P,Outage,-72.32715499274602,45.1150291579776,R,Crew en route,42,Accident or incident,5359,,20260730212009,2026-07-31 01:27:39
19,2026-07-30 20:51:27,2026-07-31 00:30:00,P,Outage,-73.4442867475909,45.52581967881951,L,Crew at work,51,Vegetation damage,4410,,20260730212009,2026-07-31 01:27:39
69,2026-07-30 19:55:40,2026-07-30 22:00:00,P,Outage,-73.47411162647465,45.439129983787815,L,Crew at work,,NA,1535,,20260730212009,2026-07-31 01:27:39
1,2026-07-30 15:08:49,2026-07-31 02:15:00,P,Outage,-73.72543703626762,45.93904759664329,N,NA,,NA,8377,,20260730212009,2026-07-31 01:27:39
5,2026-07-30 19:35:48,2026-07-30 21:30:00,P,Outage,-70.64615034531013,45.961903584020845,A,Work assigned,,NA,7554,,20260730212009,2026-07-31 01:27:39
1,2026-07-30 12:50:11,,P,Outage,-73.62719954806491,46.208886523061715,N,NA,,NA,8527,,20260730212009,2026-07-31 01:27:39
21,2026-07-30 19:00:51,,P,Outage,-72.68165824447622,45.36318373850836,N,NA,,NA,2423,,20260730212009,2026-07-31 01:27:39
2,2026-07-30 17:30:48,2026-07-31 02:15:00,P,Outage,-72.25347466304889,45.13783898590009,N,NA,,NA,8356,,20260730212009,2026-07-31 01:27:39
14,2026-07-30 17:02:31,2026-07-30 23:15:00,P,Outage,-70.91974395443884,46.380742672469474,A,Work assigned,,NA,9317,,20260730212009,2026-07-31 01:27:39
46,2026-07-30 19:01:53,,P,Outage,-72.88354622402794,46.58559446202253,A,Work assigned,,NA,7593,,20260730212009,2026-07-31 01:27:39
6,2026-07-30 17:44:39,,P,Outage,-75.64445390510045,45.68124936250681,A,Work assigned,,NA,9431,,20260730212009,2026-07-31 01:27:39
6,2026-07-30 20:22:54,2026-07-30 22:30:00,P,Outage,-75.40016218763118,45.59057676374051,N,NA,,NA,1562,,20260730212009,2026-07-31 01:27:39
2065,2026-07-30 19:55:40,2026-07-30 22:00:00,P,Outage,-73.48649075783611,45.420914741096766,L,Crew at work,,NA,1535,,20260730212009,2026-07-31 01:27:39
10,2026-07-30 21:08:10,,P,Outage,-73.67847103957452,45.591093278376896,R,Crew en route,,NA,2180,,20260730212009,2026-07-31 01:27:39
1,2026-07-30 14:04:35,2026-07-30 22:15:00,P,Outage,-73.40874250843926,45.179703103822085,N,NA,,NA,4875,,20260730212009,2026-07-31 01:27:39
3,2026-07-29 11:33:09,2026-07-31 09:15:00,P,Outage,-67.33984541541517,52.33672236823192,A,Work assigned,,NA,9604,,20260730212009,2026-07-31 01:27:39
