customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
53,2026-08-24 13:17:31,2026-08-27 12:15:00,P,Outage,-73.77140242471529,45.53091378672423,L,Crew at work,57,Accident or incident,1856,,20260827011001,2026-08-27 05:23:28
1,2026-08-26 22:57:28,2026-08-27 02:15:00,P,Outage,-72.19148140364648,46.40731342419018,A,Work assigned,,NA,1314,,20260827011001,2026-08-27 05:23:28
86,2026-08-26 22:52:44,2026-08-27 05:15:00,P,Outage,-79.25269846460215,46.99817329179163,L,Crew at work,11,Equipment failure,4185,,20260827011001,2026-08-27 05:23:28
61,2026-08-26 20:51:24,2026-08-27 02:15:00,P,Outage,-73.55482646454224,45.478575863227434,R,Crew en route,,NA,1000,,20260827011001,2026-08-27 05:23:28
9,2026-08-26 23:32:59,2026-08-27 01:30:00,P,Outage,-73.76745352499859,45.36050022305365,A,Work assigned,,NA,1784,,20260827011001,2026-08-27 05:23:28
9,2026-08-27 00:15:45,2026-08-27 02:15:00,P,Outage,-73.6054751218566,45.65260912951424,A,Work assigned,,NA,2180,,20260827011001,2026-08-27 05:23:28
251,2026-08-26 21:10:15,2026-08-27 02:15:00,P,Outage,-73.36234008130317,45.53616988091741,R,Crew en route,,NA,6210,,20260827011001,2026-08-27 05:23:28
27,2026-08-27 01:05:53,,P,Outage,-76.13919272991964,53.63801679199433,N,NA,72,Equipment failure,9165,,20260827011001,2026-08-27 05:23:28
215,2026-08-27 00:52:57,2026-08-27 19:15:00,P,Outage,-73.65853563708528,45.61082187166064,A,Work assigned,,NA,8287,,20260827011001,2026-08-27 05:23:28
1,2026-08-26 22:08:50,,P,Outage,-73.06942717141793,45.44372533350001,R,Crew en route,,NA,5638,,20260827011001,2026-08-27 05:23:28
