customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
1,2026-06-22 21:48:47,2026-06-25 17:15:00,P,Outage,-72.76801393459775,47.428888880081736,A,Work assigned,11,Equipment failure,3975,,20260624215011,2026-06-25 02:02:22
1,2026-06-24 19:45:12,,P,Outage,-72.90829509352447,45.81143736533589,R,Crew en route,,NA,7023,,20260624215011,2026-06-25 02:02:22
528,2026-06-24 18:07:05,,P,Outage,-72.04658571297502,45.74556485277407,L,Crew at work,54,Accident or incident,2000,,20260624215011,2026-06-25 02:02:22
1,2026-06-24 17:00:57,2026-06-24 22:30:00,P,Outage,-71.4021219949042,46.39045650732773,N,NA,,NA,8410,,20260624215011,2026-06-25 02:02:22
5,2026-06-24 20:26:19,2026-06-24 22:30:00,P,Outage,-74.16327136768105,45.42181706376888,R,Crew en route,,NA,7368,,20260624215011,2026-06-25 02:02:22
4,2026-06-24 21:17:52,2026-06-24 23:15:00,P,Outage,-73.97846077278119,45.82723155771977,R,Crew en route,,NA,9013,,20260624215011,2026-06-25 02:02:22
18,2026-06-24 21:17:41,2026-06-24 23:15:00,P,Outage,-73.90322832659504,45.44414469976748,R,Crew en route,,NA,0235,,20260624215011,2026-06-25 02:02:22
42,2026-06-24 21:22:44,2026-06-24 23:30:00,P,Outage,-72.66674396108104,45.27612128449469,N,NA,,NA,1508,,20260624215011,2026-06-25 02:02:22
955,2026-06-24 20:37:29,2026-06-24 22:30:00,P,Outage,-75.32638156843701,45.70561097855448,R,Crew en route,,NA,9178,,20260624215011,2026-06-25 02:02:22
1,2026-06-24 18:26:16,2026-06-24 23:15:00,P,Outage,-71.45503125239894,46.62628208313542,N,NA,,NA,6051,,20260624215011,2026-06-25 02:02:22
23,2026-06-24 20:54:11,2026-06-24 23:00:00,P,Outage,-73.7218136929756,45.60639135986171,N,NA,,NA,9404,,20260624215011,2026-06-25 02:02:22
2,2026-06-24 18:37:18,2026-06-24 23:45:00,P,Outage,-72.3951357304416,48.562135518850056,L,Crew at work,,NA,7953,,20260624215011,2026-06-25 02:02:22
19,2026-06-24 14:50:39,2026-06-24 22:30:00,P,Outage,-73.5498170073832,45.594482345245986,L,Crew at work,,NA,0201,,20260624215011,2026-06-25 02:02:22
1,2026-06-24 17:10:14,2026-06-25 20:15:00,P,Outage,-71.2178069130361,48.306683998361926,L,Crew at work,,NA,4797,,20260624215011,2026-06-25 02:02:22
1,2026-06-22 21:48:47,2026-06-25 17:15:00,P,Outage,-72.76801393459775,47.428888880081736,A,Work assigned,11,Equipment failure,3975,,20260625021008,2026-06-25 06:19:43
17,2026-06-24 23:13:19,2026-06-25 02:15:00,P,Outage,-71.21809104332215,48.306559539546996,L,Crew at work,21,Weather conditions,4797,,20260625021008,2026-06-25 06:19:43
6201,2026-06-25 00:27:39,2026-06-25 02:30:00,P,Outage,-71.29110283831692,46.885451007397705,R,Crew en route,,NA,1302,,20260625021008,2026-06-25 06:19:43
12,2026-06-25 00:29:44,2026-06-25 02:45:00,P,Outage,-73.25355335504459,46.25520323160234,R,Crew en route,,NA,6117,,20260625021008,2026-06-25 06:19:43
20,2026-06-25 00:45:02,2026-06-25 02:45:00,P,Outage,-73.73791627293781,45.62363302647668,R,Crew en route,,NA,1164,,20260625021008,2026-06-25 06:19:43
18,2026-06-24 21:17:41,2026-06-25 07:15:00,P,Outage,-73.90322832659504,45.44414469976748,L,Crew at work,,NA,0235,,20260625021008,2026-06-25 06:19:43
3,2026-06-24 23:04:34,,P,Outage,-71.36237048127109,48.67191315303583,R,Crew en route,,NA,1341,,20260625021008,2026-06-25 06:19:43
8,2026-06-24 23:30:17,,P,Outage,-73.73274530651462,45.62368153675726,A,Work assigned,,NA,1164,,20260625021008,2026-06-25 06:19:43
1,2026-06-24 09:28:44,2026-06-25 04:00:00,P,Outage,-71.86954747690913,46.16969410568713,L,Crew at work,,NA,5383,,20260625021008,2026-06-25 06:19:43
100,2026-06-24 23:42:29,2026-06-25 02:45:00,P,Outage,-74.45996148892112,46.0727071208224,R,Crew en route,,NA,5802,,20260625021008,2026-06-25 06:19:43
9,2026-06-25 01:27:14,2026-06-25 03:30:00,P,Outage,-75.83052943336041,45.40538542297482,N,NA,,NA,1185,,20260625021008,2026-06-25 06:19:43
3,2026-06-25 01:45:31,2026-06-25 03:45:00,P,Outage,-72.66911964441277,45.27309499400977,L,Crew at work,,NA,1508,,20260625021008,2026-06-25 06:19:43
1,2026-06-24 17:10:14,2026-06-25 04:15:00,P,Outage,-71.2178069130361,48.306683998361926,L,Crew at work,,NA,4797,,20260625021008,2026-06-25 06:19:43
1,2026-06-22 21:48:47,2026-06-25 17:15:00,P,Outage,-72.76801393459775,47.428888880081736,A,Work assigned,11,Equipment failure,3975,,20260625055013,2026-06-25 09:52:56
6,2026-06-25 04:29:57,2026-06-25 06:30:00,P,Outage,-72.4553356131899,48.66597164171592,A,Work assigned,,NA,6669,,20260625055013,2026-06-25 09:52:56
16,2026-06-25 05:25:44,2026-06-25 07:30:00,P,Outage,-72.54690643178188,46.37654362810851,N,NA,,NA,1652,,20260625055013,2026-06-25 09:52:56
10,2026-06-25 05:31:04,,P,Outage,-73.25619360682934,45.37216004261627,N,NA,,NA,7470,,20260625055013,2026-06-25 09:52:56
44,2026-06-25 05:20:33,2026-06-25 07:30:00,P,Outage,-72.23004742765362,48.50684360817978,R,Crew en route,,NA,5602,,20260625055013,2026-06-25 09:52:56
4,2026-06-25 00:29:44,2026-06-25 07:00:00,P,Outage,-73.25029647894691,46.24951127092458,N,NA,,NA,6117,,20260625055013,2026-06-25 09:52:56
9,2026-06-25 05:32:41,,P,Outage,-74.12152327508797,45.25199746053079,N,NA,,NA,5707,,20260625055013,2026-06-25 09:52:56
12,2026-06-25 05:14:26,2026-06-25 07:15:00,P,Outage,-73.6949363154773,45.719507723210626,N,NA,,NA,9160,,20260625055013,2026-06-25 09:52:56
20,2026-06-25 04:35:53,2026-06-25 06:45:00,P,Outage,-75.0173374709283,46.354635588909076,N,NA,,NA,4926,,20260625055013,2026-06-25 09:52:56
229,2026-06-25 04:50:08,2026-06-25 12:15:00,P,Outage,-70.87556937447506,46.602516395173694,L,Crew at work,54,Accident or incident,8602,,20260625055013,2026-06-25 09:52:56
18,2026-06-24 21:17:41,2026-06-25 07:15:00,P,Outage,-73.90322832659504,45.44414469976748,L,Crew at work,,NA,0235,,20260625055013,2026-06-25 09:52:56
17,2026-06-25 04:51:03,2026-06-25 06:45:00,P,Outage,-78.98558083190031,48.23473798352629,N,NA,,NA,5647,,20260625055013,2026-06-25 09:52:56
856,2026-06-25 00:27:39,2026-06-25 10:15:00,P,Outage,-71.28990711017009,46.895497913443535,L,Crew at work,,NA,1769,,20260625055013,2026-06-25 09:52:56
17,2026-06-24 23:13:19,2026-06-25 07:15:00,P,Outage,-71.21809104332215,48.306559539546996,L,Crew at work,21,Weather conditions,4797,,20260625055013,2026-06-25 09:52:56
8,2026-06-25 04:56:33,2026-06-25 07:00:00,P,Outage,-70.69297489086053,46.144798268260764,N,NA,,NA,6870,,20260625055013,2026-06-25 09:52:56
19,2026-06-25 04:57:15,2026-06-25 07:00:00,P,Outage,-70.88921190743633,48.35249933458256,A,Work assigned,,NA,5329,,20260625055013,2026-06-25 09:52:56
2,2026-06-25 05:04:53,2026-06-25 07:00:00,P,Outage,-71.77389685272095,48.397677426587194,R,Crew en route,,NA,7191,,20260625055013,2026-06-25 09:52:56
25,2026-06-25 05:09:19,2026-06-25 07:00:00,P,Outage,-75.77621613232762,45.467232279457455,N,NA,,NA,2642,,20260625055013,2026-06-25 09:52:56
100,2026-06-24 23:42:29,2026-06-25 07:15:00,P,Outage,-74.45996148892112,46.0727071208224,L,Crew at work,51,Vegetation damage,5802,,20260625055013,2026-06-25 09:52:56
1,2026-06-25 03:18:23,2026-06-25 10:15:00,P,Outage,-70.31422449696817,47.5632085420655,L,Crew at work,,NA,7056,,20260625055013,2026-06-25 09:52:56
5,2026-06-25 05:38:13,,P,Outage,-72.0205429724637,45.917079776993816,N,NA,,NA,9443,,20260625055013,2026-06-25 09:52:56
19,2026-06-25 05:39:43,,P,Outage,-71.29024903164944,46.770434042709994,N,NA,,NA,5701,,20260625055013,2026-06-25 09:52:56
2,2026-06-25 05:45:16,,P,Outage,-70.77364505317442,46.84393026081587,N,NA,,NA,8269,,20260625055013,2026-06-25 09:52:56
139,2026-06-25 03:21:24,2026-06-25 09:15:00,P,Outage,-78.91301968747888,48.20371707535041,R,Crew en route,44,Accident or incident,4605,,20260625055013,2026-06-25 09:52:56
81,2026-06-25 02:23:38,2026-06-25 10:15:00,P,Outage,-74.95202368400145,46.218442423576,N,NA,11,Equipment failure,3933,,20260625055013,2026-06-25 09:52:56
3,2026-06-25 05:18:50,2026-06-25 07:15:00,P,Outage,-72.61916011006716,45.11652602376683,N,NA,,NA,9103,,20260625055013,2026-06-25 09:52:56
1,2026-06-24 17:10:14,2026-06-25 07:15:00,P,Outage,-71.2178069130361,48.306683998361926,L,Crew at work,,NA,4797,,20260625055013,2026-06-25 09:52:56
1,2026-06-22 21:48:47,2026-06-25 17:15:00,P,Outage,-72.76801393459775,47.428888880081736,A,Work assigned,11,Equipment failure,3975,,20260625080021,2026-06-25 12:11:15
6,2026-06-25 04:29:57,2026-06-25 08:45:00,P,Outage,-72.4553356131899,48.66597164171592,R,Crew en route,,NA,6669,,20260625080021,2026-06-25 12:11:15
16,2026-06-25 05:25:44,,P,Outage,-72.54690643178188,46.37654362810851,R,Crew en route,,NA,1652,,20260625080021,2026-06-25 12:11:15
10,2026-06-25 05:31:04,2026-06-25 09:15:00,P,Outage,-73.25619360682934,45.37216004261627,R,Crew en route,,NA,7470,,20260625080021,2026-06-25 12:11:15
4,2026-06-25 00:29:44,,P,Outage,-73.25029647894691,46.24951127092458,N,NA,,NA,6117,,20260625080021,2026-06-25 12:11:15
9,2026-06-25 05:32:41,2026-06-25 09:15:00,P,Outage,-74.12152327508797,45.25199746053079,R,Crew en route,,NA,5707,,20260625080021,2026-06-25 12:11:15
12,2026-06-25 05:14:26,2026-06-25 09:45:00,P,Outage,-73.6949363154773,45.719507723210626,N,NA,,NA,9160,,20260625080021,2026-06-25 12:11:15
46,2026-06-25 05:37:13,2026-06-25 08:30:00,P,Outage,-73.65798600529482,45.433255341043974,R,Crew en route,,NA,0107,,20260625080021,2026-06-25 12:11:15
7,2026-06-25 06:52:37,2026-06-25 09:00:00,P,Outage,-72.56269957082873,46.72674097718819,R,Crew en route,,NA,8224,,20260625080021,2026-06-25 12:11:15
20,2026-06-25 04:35:53,,P,Outage,-75.0173374709283,46.354635588909076,N,NA,,NA,4926,,20260625080021,2026-06-25 12:11:15
4,2026-06-25 07:04:04,2026-06-25 09:00:00,P,Outage,-71.91054268572111,46.016119320952996,R,Crew en route,,NA,6321,,20260625080021,2026-06-25 12:11:15
1,2026-06-25 07:10:03,2026-06-25 09:45:00,P,Outage,-72.91126544816473,45.93725303650198,N,NA,,NA,6435,,20260625080021,2026-06-25 12:11:15
5,2026-06-25 07:10:06,2026-06-25 09:15:00,P,Outage,-73.04368798411572,47.678006757831945,N,NA,,NA,5452,,20260625080021,2026-06-25 12:11:15
10,2026-06-25 07:07:33,2026-06-25 09:15:00,P,Outage,-73.93030712814979,45.66741768597643,N,NA,,NA,6238,,20260625080021,2026-06-25 12:11:15
12,2026-06-25 07:52:11,2026-06-25 12:00:00,I,Interruption,-71.26691956068053,46.7730115351407,L,Crew at work,61,NA,5769,,20260625080021,2026-06-25 12:11:15
11,2026-06-25 07:17:42,2026-06-25 09:30:00,P,Outage,-74.29670013830092,46.041843477557144,N,NA,,NA,8401,,20260625080021,2026-06-25 12:11:15
435,2026-06-25 07:18:00,2026-06-25 12:15:00,I,Interruption,-73.82953993837671,45.454566810801545,L,Crew at work,61,NA,0255,,20260625080021,2026-06-25 12:11:15
12,2026-06-25 07:19:17,2026-06-25 09:15:00,P,Outage,-79.11724454846328,48.603588612455205,N,NA,,NA,8728,,20260625080021,2026-06-25 12:11:15
3,2026-06-25 07:24:19,2026-06-25 09:30:00,P,Outage,-71.3817317328239,46.74655212538118,N,NA,,NA,6099,,20260625080021,2026-06-25 12:11:15
2,2026-06-25 07:33:17,2026-06-25 09:15:00,I,Interruption,-70.94684299092995,46.05200489140812,L,Crew at work,61,NA,6576,,20260625080021,2026-06-25 12:11:15
7,2026-06-25 07:41:53,,P,Outage,-72.52755970875974,45.99141883630959,N,NA,,NA,7212,,20260625080021,2026-06-25 12:11:15
37,2026-06-25 07:30:15,2026-06-25 16:15:00,I,Interruption,-73.80751027725317,45.43793081192573,L,Crew at work,62,NA,0255,,20260625080021,2026-06-25 12:11:15
229,2026-06-25 04:50:08,2026-06-25 12:15:00,P,Outage,-70.87556937447506,46.602516395173694,L,Crew at work,54,Accident or incident,8602,,20260625080021,2026-06-25 12:11:15
18,2026-06-24 21:17:41,2026-06-25 10:15:00,P,Outage,-73.90322832659504,45.44414469976748,L,Crew at work,,NA,0235,,20260625080021,2026-06-25 12:11:15
27,2026-06-25 07:38:07,2026-06-25 09:45:00,P,Outage,-75.63591095283225,45.62021181748361,N,NA,,NA,9431,,20260625080021,2026-06-25 12:11:15
1,2026-06-25 04:54:51,2026-06-25 09:45:00,P,Outage,-78.8385772672203,48.38947648448546,N,NA,,NA,1895,,20260625080021,2026-06-25 12:11:15
8,2026-06-25 07:43:14,,P,Outage,-73.96621679557413,45.830155953475526,N,NA,,NA,9013,,20260625080021,2026-06-25 12:11:15
35,2026-06-25 07:48:52,2026-06-25 15:30:00,I,Interruption,-73.65025880562798,45.57499336822246,L,Crew at work,62,NA,1000,,20260625080021,2026-06-25 12:11:15
13,2026-06-25 07:28:44,,P,Outage,-68.89768050719525,47.68704998773488,N,NA,,NA,1577,,20260625080021,2026-06-25 12:11:15
7,2026-06-25 07:28:44,,P,Outage,-69.04352460428235,47.43957895055845,N,NA,,NA,7251,,20260625080021,2026-06-25 12:11:15
10,2026-06-25 07:53:35,2026-06-25 12:00:00,I,Interruption,-73.61937132310094,45.60127234750864,L,Crew at work,61,NA,0111,,20260625080021,2026-06-25 12:11:15
25,2026-06-25 05:09:19,2026-06-25 09:00:00,P,Outage,-75.77621613232762,45.467232279457455,R,Crew en route,,NA,2642,,20260625080021,2026-06-25 12:11:15
10,2026-06-25 07:12:40,2026-06-25 09:15:00,P,Outage,-73.57888037219602,45.603813382913884,N,NA,,NA,0201,,20260625080021,2026-06-25 12:11:15
4,2026-06-25 07:14:25,2026-06-25 11:15:00,I,Interruption,-73.27998983328673,45.88389870921417,L,Crew at work,61,NA,4296,,20260625080021,2026-06-25 12:11:15
