customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
1,2026-08-22 19:50:29,2026-08-22 21:45:00,P,Outage,-72.90776511807677,45.97962955518991,A,Work assigned,,NA,7668,,20260822202001,2026-08-23 00:33:47
379,2026-08-22 17:12:02,,P,Outage,-71.16298683799978,46.789024711259835,R,Crew en route,,NA,4386,,20260822202001,2026-08-23 00:33:47
3,2026-08-22 18:27:35,2026-08-22 20:30:00,P,Outage,-71.30956250760843,46.94139549790959,A,Work assigned,,NA,6480,,20260822202001,2026-08-23 00:33:47
7,2026-08-22 14:14:54,,P,Outage,-71.17425191771149,48.417339879499224,L,Crew at work,,NA,1122,,20260822202001,2026-08-23 00:33:47
16,2026-08-22 17:55:20,,P,Outage,-71.05536823440903,48.4273832370712,A,Work assigned,,NA,1850,,20260822202001,2026-08-23 00:33:47
5,2026-08-22 09:31:40,2026-08-22 23:15:00,P,Outage,-73.64987864896338,45.4824751743529,L,Crew at work,,NA,0103,,20260822202001,2026-08-23 00:33:47
4,2026-08-22 17:12:53,,P,Outage,-71.07364147728347,46.70133579391826,L,Crew at work,54,Accident or incident,6969,,20260822220004,2026-08-23 02:13:41
8,2026-08-22 20:56:42,2026-08-22 23:00:00,P,Outage,-71.19601159478604,46.72493358747473,N,NA,,NA,7158,,20260822220004,2026-08-23 02:13:41
2,2026-08-22 21:05:35,2026-08-22 23:00:00,P,Outage,-75.7965603273362,45.59996249915764,R,Crew en route,,NA,1617,,20260822220004,2026-08-23 02:13:41
8,2026-08-22 21:21:46,2026-08-22 23:30:00,P,Outage,-73.8367712449748,45.56733305480066,R,Crew en route,,NA,2261,,20260822220004,2026-08-23 02:13:41
3,2026-08-22 20:38:11,2026-08-22 23:15:00,P,Outage,-75.53044022464417,45.598025500947266,N,NA,,NA,3807,,20260822220004,2026-08-23 02:13:41
5,2026-08-22 09:31:40,2026-08-22 23:15:00,P,Outage,-73.64987864896338,45.4824751743529,L,Crew at work,,NA,0103,,20260822220004,2026-08-23 02:13:41
8,2026-08-22 20:56:42,2026-08-23 00:45:00,P,Outage,-71.19601159478604,46.72493358747473,R,Crew en route,,NA,7158,,20260822230016,2026-08-23 03:14:47
42,2026-08-22 21:47:39,2026-08-23 00:30:00,P,Outage,-73.60402520180311,45.531940823539216,R,Crew en route,,NA,1000,,20260822230016,2026-08-23 03:14:47
162,2026-08-22 22:20:04,2026-08-23 00:15:00,P,Outage,-73.33045410270287,45.52630173073995,L,Crew at work,51,Vegetation damage,6210,,20260822230016,2026-08-23 03:14:47
3,2026-08-22 20:38:11,2026-08-22 23:15:00,P,Outage,-75.53044022464417,45.598025500947266,R,Crew en route,,NA,3807,,20260822230016,2026-08-23 03:14:47
5,2026-08-22 09:31:40,2026-08-23 01:15:00,P,Outage,-73.64987864896338,45.4824751743529,L,Crew at work,,NA,0103,,20260822230016,2026-08-23 03:14:47
