customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
1,2026-06-15 18:39:08,2026-06-15 20:30:00,P,Outage,-70.93192998374082,48.425391982475865,A,Work assigned,,NA,1850,,20260615201012,2026-06-16 00:18:13
34,2026-06-15 14:59:33,2026-06-15 22:15:00,P,Outage,-74.17522106281173,45.9110482291676,L,Crew at work,58,Equipment failure,8059,,20260615201012,2026-06-16 00:18:13
81,2026-06-15 16:41:53,2026-06-15 22:15:00,P,Outage,-72.70638298821167,45.42529281669308,N,NA,,NA,2420,,20260615201012,2026-06-16 00:18:13
1,2026-06-15 16:51:18,2026-06-15 20:45:00,P,Outage,-72.09868047130651,45.98780429164192,R,Crew en route,,NA,5883,,20260615201012,2026-06-16 00:18:13
1,2026-06-15 16:55:32,2026-06-15 20:15:00,P,Outage,-70.38007770992364,46.71586139054084,R,Crew en route,,NA,4758,,20260615201012,2026-06-16 00:18:13
1,2026-06-15 12:30:16,2026-06-15 20:15:00,P,Outage,-72.22332079114048,45.17901569420375,L,Crew at work,51,Vegetation damage,4497,,20260615201012,2026-06-16 00:18:13
60,2026-06-15 16:28:43,2026-06-15 21:15:00,P,Outage,-78.0285553527036,48.601052668036516,L,Crew at work,11,Equipment failure,1065,,20260615201012,2026-06-16 00:18:13
8,2026-06-15 17:47:47,,P,Outage,-72.70928795178692,48.737806712428856,A,Work assigned,,NA,4794,,20260615201012,2026-06-16 00:18:13
561,2026-06-15 08:18:05,2026-06-15 23:15:00,P,Outage,-71.35807125271278,46.754297398927655,L,Crew at work,34,Accident or incident,6687,,20260615201012,2026-06-16 00:18:13
766,2026-06-15 17:28:09,2026-06-16 00:15:00,P,Outage,-73.51375609104755,45.51847868517797,L,Crew at work,54,Accident or incident,4410,,20260615201012,2026-06-16 00:18:13
12,2026-06-15 17:38:48,2026-06-15 23:15:00,P,Outage,-71.26861855493837,46.86707712892449,N,NA,,NA,1769,,20260615201012,2026-06-16 00:18:13
1,2026-06-15 20:01:50,,P,Outage,-73.18839618175609,46.13488185358321,N,NA,,NA,6387,,20260615201012,2026-06-16 00:18:13
2,2026-06-15 20:04:31,,P,Outage,-71.98739338956827,46.0044837043658,N,NA,,NA,9443,,20260615201012,2026-06-16 00:18:13
12,2026-06-15 18:43:22,2026-06-15 20:15:00,P,Outage,-72.6419873018366,45.09683195701493,L,Crew at work,51,Vegetation damage,9106,,20260615201012,2026-06-16 00:18:13
1,2026-06-15 18:56:16,2026-06-15 21:00:00,P,Outage,-71.72636784516357,48.736378639671,R,Crew en route,,NA,3834,,20260615201012,2026-06-16 00:18:13
240,2026-06-15 11:28:45,2026-06-15 21:15:00,P,Outage,-66.00013560957794,50.269879898070705,L,Crew at work,51,Vegetation damage,4698,,20260615201012,2026-06-16 00:18:13
118,2026-06-15 14:22:22,2026-06-15 22:15:00,P,Outage,-74.17738379426667,45.91125088643073,L,Crew at work,58,Equipment failure,4770,,20260615201012,2026-06-16 00:18:13
10,2026-06-15 14:24:09,2026-06-15 22:15:00,P,Outage,-70.93834746957425,47.017329286865156,L,Crew at work,33,Accident or incident,8476,,20260615201012,2026-06-16 00:18:13
6,2026-06-15 19:48:28,2026-06-15 21:45:00,P,Outage,-73.2775517262611,45.51176984458702,R,Crew en route,,NA,6129,,20260615201012,2026-06-16 00:18:13
6,2026-06-15 19:53:25,,P,Outage,-73.07434395031719,46.15034332314796,N,NA,,NA,6117,,20260615201012,2026-06-16 00:18:13
152,2026-06-15 11:08:05,2026-06-15 20:15:00,P,Outage,-73.84803525425144,45.67235394808634,R,Crew en route,,NA,1413,,20260615201012,2026-06-16 00:18:13
3,2026-06-15 19:23:49,2026-06-15 21:30:00,P,Outage,-72.18568770891382,48.460054078140104,R,Crew en route,,NA,5602,,20260615201012,2026-06-16 00:18:13
18,2026-06-15 19:09:28,2026-06-15 21:30:00,P,Outage,-70.87101898778218,45.67389930347322,N,NA,,NA,8593,,20260615201012,2026-06-16 00:18:13
5,2026-06-15 14:54:42,2026-06-15 22:15:00,P,Outage,-73.26378663608273,45.13639116612426,L,Crew at work,51,Vegetation damage,7824,,20260615201012,2026-06-16 00:18:13
12,2026-06-15 15:52:55,2026-06-15 22:15:00,P,Outage,-72.70589705276537,45.27184198627285,N,NA,,NA,1508,,20260615201012,2026-06-16 00:18:13
2,2026-06-15 15:28:24,2026-06-15 21:15:00,P,Outage,-72.16924879913493,45.113731693949184,N,NA,,NA,8356,,20260615201012,2026-06-16 00:18:13
2,2026-06-15 16:23:08,2026-06-15 21:45:00,P,Outage,-72.2675933323309,45.37465045113985,N,NA,,NA,2213,,20260615201012,2026-06-16 00:18:13
