customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
1,2026-05-26 13:33:20,2026-05-26 22:15:00,P,Outage,-74.38105065398564,45.666432586268236,L,Crew at work,,NA,1796,,20260526220010,2026-05-27 02:04:58
33,2026-05-26 21:27:43,2026-05-26 23:30:00,P,Outage,-73.63116923399069,45.42175618335207,N,NA,,NA,0107,,20260526220010,2026-05-27 02:04:58
4,2026-05-26 18:18:31,2026-05-27 13:15:00,P,Outage,-68.82245065610658,50.65798509123622,A,Work assigned,,NA,4515,,20260526220010,2026-05-27 02:04:58
4,2026-05-26 18:16:56,2026-05-27 06:15:00,P,Outage,-72.73014504898752,45.37969380623965,A,Work assigned,,NA,2423,,20260526220010,2026-05-27 02:04:58
9,2026-05-26 21:26:50,2026-05-26 23:30:00,P,Outage,-73.93839142900653,45.704144795955365,N,NA,,NA,4671,,20260526220010,2026-05-27 02:04:58
12,2026-05-26 18:18:57,2026-05-27 01:15:00,P,Outage,-72.56592406336325,46.3727502540664,N,NA,,NA,1652,,20260526220010,2026-05-27 02:04:58
3,2026-05-26 17:29:45,,P,Outage,-71.91575304169112,46.90027396271682,N,NA,,NA,7395,,20260526220010,2026-05-27 02:04:58
3,2026-05-26 21:53:24,,P,Outage,-73.61059365611978,46.184389762353355,N,NA,,NA,8527,,20260526220010,2026-05-27 02:04:58
18,2026-05-26 17:25:43,,P,Outage,-71.9473914374537,46.87890220561121,N,NA,,NA,7395,,20260526220010,2026-05-27 02:04:58
8,2026-05-26 15:15:39,2026-05-27 10:15:00,P,Outage,-74.33535489885051,45.92665402092683,N,NA,,NA,5850,,20260526220010,2026-05-27 02:04:58
5,2026-05-26 15:51:19,2026-05-26 22:15:00,P,Outage,-75.23663055120483,46.64711382608435,R,Crew en route,,NA,1871,,20260526220010,2026-05-27 02:04:58
9,2026-05-26 18:20:04,2026-05-27 10:15:00,P,Outage,-73.69622292381354,45.693744384885726,N,NA,,NA,9160,,20260526220010,2026-05-27 02:04:58
1,2026-05-26 14:13:34,2026-05-27 17:15:00,P,Outage,-76.67452599508442,52.636362342823155,R,Crew en route,51,Vegetation damage,9165,,20260526220010,2026-05-27 02:04:58
4,2026-05-26 15:25:12,2026-05-27 10:15:00,P,Outage,-74.19412338555206,45.870139480175816,N,NA,,NA,8059,,20260526220010,2026-05-27 02:04:58
2,2026-05-26 16:45:02,2026-05-27 00:00:00,P,Outage,-71.8436991668242,45.78589842093534,R,Crew en route,,NA,9518,,20260526220010,2026-05-27 02:04:58
48,2026-05-26 21:40:02,,P,Outage,-73.56084148055521,45.518991564651515,N,NA,,NA,1000,,20260526220010,2026-05-27 02:04:58
2499,2026-05-26 21:46:01,,P,Outage,-72.73193855287279,46.48751035248184,R,Crew en route,44,Accident or incident,5736,,20260526220010,2026-05-27 02:04:58
1,2026-05-26 21:48:22,,P,Outage,-73.67948395669212,45.53940108639425,N,NA,,NA,1000,,20260526220010,2026-05-27 02:04:58
17,2026-05-26 21:52:36,,P,Outage,-73.61011075154644,45.54685237309723,N,NA,,NA,1000,,20260526220010,2026-05-27 02:04:58
6,2026-05-26 18:23:09,2026-05-27 12:15:00,P,Outage,-70.81968565264513,46.894291141035765,N,NA,,NA,8269,,20260526220010,2026-05-27 02:04:58
28,2026-05-26 18:22:53,2026-05-27 12:15:00,P,Outage,-70.92485314553865,47.05188358106212,R,Crew en route,,NA,1308,,20260526220010,2026-05-27 02:04:58
30,2026-05-26 16:38:13,2026-05-26 22:15:00,P,Outage,-73.5568058867125,45.53115578913852,A,Work assigned,,NA,1000,,20260526220010,2026-05-27 02:04:58
543,2026-05-26 16:21:08,2026-05-26 22:15:00,P,Outage,-74.04423684751983,45.87557869966542,L,Crew at work,,NA,5377,,20260526220010,2026-05-27 02:04:58
18,2026-05-26 18:11:59,,P,Outage,-71.82929295970585,46.834112448479786,L,Crew at work,,NA,7980,,20260526220010,2026-05-27 02:04:58
1,2026-05-26 21:01:42,2026-05-27 17:15:00,P,Outage,-71.09000861542476,46.55227607043028,N,NA,51,Vegetation damage,7062,,20260526220010,2026-05-27 02:04:58
1,2026-05-26 18:23:53,2026-05-26 23:15:00,P,Outage,-74.18900394829708,45.59904176456667,N,NA,,NA,6978,,20260526220010,2026-05-27 02:04:58
1,2026-05-26 20:31:46,2026-05-26 23:15:00,P,Outage,-72.76449454763247,45.38911732195063,L,Crew at work,15,Equipment failure,2423,,20260526220010,2026-05-27 02:04:58
1,2026-05-26 17:32:15,2026-05-26 23:30:00,P,Outage,-73.42731144278804,45.467861110364,L,Crew at work,34,Accident or incident,7011,,20260526220010,2026-05-27 02:04:58
2,2026-05-26 21:22:23,2026-05-26 23:15:00,P,Outage,-74.34966735206264,45.925805089137484,N,NA,,NA,5850,,20260526220010,2026-05-27 02:04:58
4,2026-05-26 15:21:27,2026-05-27 00:00:00,P,Outage,-73.74031523471388,45.35955134735945,R,Crew en route,,NA,1784,,20260526220010,2026-05-27 02:04:58
2,2026-05-26 18:36:42,,P,Outage,-71.07939088826465,48.459177597992245,L,Crew at work,,NA,9200,,20260526220010,2026-05-27 02:04:58
