customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
11,2026-08-28 20:47:19,2026-08-29 01:15:00,P,Outage,-74.0580927610723,45.31071562353977,L,Crew at work,33,Accident or incident,9368,,20260828234015,2026-08-29 03:52:18
322,2026-08-28 21:28:18,2026-08-29 04:15:00,P,Outage,-73.277238427039,45.175147272842466,N,NA,,NA,6186,,20260828234015,2026-08-29 03:52:18
3,2026-08-28 23:06:50,2026-08-29 01:15:00,P,Outage,-64.34291269672376,48.753728564695386,R,Crew en route,,NA,2111,,20260828234015,2026-08-29 03:52:18
5,2026-08-28 22:03:19,2026-08-29 00:00:00,P,Outage,-72.7322666091766,46.6140741928655,R,Crew en route,,NA,2435,,20260828234015,2026-08-29 03:52:18
3,2026-08-28 23:01:33,2026-08-29 01:00:00,P,Outage,-71.89334215452196,45.34963425771445,A,Work assigned,,NA,2564,,20260828234015,2026-08-29 03:52:18
1,2026-08-28 22:40:42,2026-08-29 00:45:00,P,Outage,-72.47335412225591,45.039107112024894,A,Work assigned,,NA,5359,,20260828234015,2026-08-29 03:52:18
2,2026-08-28 05:48:43,2026-08-30 18:00:00,I,Interruption,-77.5071124019625,53.59927664701203,L,Crew at work,71,NA,9165,,20260828234015,2026-08-29 03:52:18
10,2026-08-28 22:43:40,2026-08-29 00:45:00,P,Outage,-73.34472592189182,45.316869817437684,R,Crew en route,,NA,3798,,20260828234015,2026-08-29 03:52:18
3,2026-08-28 13:51:01,2026-08-29 15:15:00,P,Outage,-75.84860805178714,46.086644694194256,N,NA,11,Equipment failure,4956,,20260828234015,2026-08-29 03:52:18
4,2026-08-28 20:00:28,2026-08-29 03:15:00,P,Outage,-74.09881667597587,45.11167786804483,A,Work assigned,,NA,2405,,20260828234015,2026-08-29 03:52:18
1,2026-08-28 17:03:35,2026-08-29 01:15:00,P,Outage,-75.91401449309379,46.01316211255306,A,Work assigned,,NA,2618,,20260828234015,2026-08-29 03:52:18
9,2026-08-28 20:33:50,2026-08-29 01:30:00,P,Outage,-64.29851053903506,48.478515203221086,L,Crew at work,,NA,5185,,20260828234015,2026-08-29 03:52:18
2,2026-08-28 20:08:51,2026-08-29 01:15:00,P,Outage,-75.69733339472751,45.55728289377817,R,Crew en route,,NA,1617,,20260828234015,2026-08-29 03:52:18
6,2026-08-29 01:10:13,2026-08-29 07:15:00,P,Outage,-74.3039471845548,45.48038941849927,N,NA,,NA,5509,,20260829062004,2026-08-29 10:32:34
16,2026-08-29 02:30:13,2026-08-29 13:15:00,P,Outage,-73.55028481648249,45.61071714249159,A,Work assigned,,NA,0201,,20260829062004,2026-08-29 10:32:34
2,2026-08-29 01:36:27,2026-08-29 12:15:00,P,Outage,-75.69733339472751,45.55728289377817,N,NA,11,Equipment failure,1617,,20260829062004,2026-08-29 10:32:34
18,2026-08-29 03:26:50,2026-08-29 08:15:00,P,Outage,-73.63321113073384,45.70660788936407,N,NA,,NA,9160,,20260829062004,2026-08-29 10:32:34
124,2026-08-28 23:47:45,2026-08-29 09:00:00,P,Outage,-75.74977923621039,45.42087133486285,L,Crew at work,79,Equipment failure,2642,,20260829062004,2026-08-29 10:32:34
2,2026-08-28 05:48:43,2026-08-30 18:00:00,I,Interruption,-77.5071124019625,53.59927664701203,L,Crew at work,71,NA,9165,,20260829062004,2026-08-29 10:32:34
3,2026-08-28 13:51:01,2026-08-29 15:15:00,P,Outage,-75.84860805178714,46.086644694194256,N,NA,11,Equipment failure,4956,,20260829062004,2026-08-29 10:32:34
24,2026-08-29 06:08:25,,P,Outage,-73.55010575111851,45.58062030873382,N,NA,,NA,1000,,20260829062004,2026-08-29 10:32:34
43,2026-08-29 06:07:34,,P,Outage,-73.64350538675096,45.52941855324528,N,NA,,NA,1000,,20260829062004,2026-08-29 10:32:34
4,2026-08-28 20:00:28,2026-08-29 10:15:00,P,Outage,-74.09881667597587,45.11167786804483,R,Crew en route,,NA,2405,,20260829062004,2026-08-29 10:32:34
1,2026-08-28 17:03:35,2026-08-29 10:15:00,P,Outage,-75.91401449309379,46.01316211255306,N,NA,,NA,2618,,20260829062004,2026-08-29 10:32:34
1,2026-08-29 01:33:42,2026-08-29 08:00:00,P,Outage,-72.5596247943777,45.77258443783574,N,NA,,NA,9485,,20260829062004,2026-08-29 10:32:34
7,2026-08-29 06:06:20,,P,Outage,-71.62725055038756,46.57647690767877,R,Crew en route,,NA,4860,,20260829062004,2026-08-29 10:32:34
1,2026-08-29 09:50:46,2026-08-29 12:00:00,I,Interruption,-73.86228606409631,45.456245032640574,L,Crew at work,78,NA,0235,,20260829111008,2026-08-29 15:19:20
16,2026-08-29 02:30:13,2026-08-29 13:15:00,P,Outage,-73.55028481648249,45.61071714249159,R,Crew en route,,NA,0201,,20260829111008,2026-08-29 15:19:20
2,2026-08-29 01:36:27,2026-08-29 12:15:00,P,Outage,-75.69733339472751,45.55728289377817,L,Crew at work,11,Equipment failure,1617,,20260829111008,2026-08-29 15:19:20
38,2026-08-28 23:47:45,,P,Outage,-75.75117130924457,45.42075914455775,L,Crew at work,79,Equipment failure,2642,,20260829111008,2026-08-29 15:19:20
14,2026-08-29 09:56:54,2026-08-29 12:00:00,P,Outage,-74.20344648861501,46.02232722027872,A,Work assigned,,NA,9272,,20260829111008,2026-08-29 15:19:20
2,2026-08-28 05:48:43,2026-08-30 18:00:00,I,Interruption,-77.5071124019625,53.59927664701203,L,Crew at work,71,NA,9165,,20260829111008,2026-08-29 15:19:20
50,2026-08-29 09:55:08,2026-08-29 12:00:00,P,Outage,-75.35551786015752,45.79015914530576,A,Work assigned,,NA,4773,,20260829111008,2026-08-29 15:19:20
3,2026-08-28 13:51:01,2026-08-29 12:15:00,P,Outage,-75.84860805178714,46.086644694194256,L,Crew at work,11,Equipment failure,4956,,20260829111008,2026-08-29 15:19:20
2389,2026-08-29 09:37:22,2026-08-29 11:30:00,P,Outage,-71.41469662044464,46.641927813846785,L,Crew at work,,NA,7986,,20260829111008,2026-08-29 15:19:20
179,2026-08-29 09:37:22,2026-08-29 17:15:00,P,Outage,-71.54374486228137,46.60397959715298,L,Crew at work,,NA,6051,,20260829111008,2026-08-29 15:19:20
266,2026-08-29 07:18:47,2026-08-29 13:15:00,P,Outage,-72.76376063483924,45.03457272512877,L,Crew at work,,NA,2348,,20260829111008,2026-08-29 15:19:20
