customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
133,2026-05-21 14:44:13,2026-05-22 01:15:00,P,Outage,-73.62938655515413,45.5861958943544,R,Crew en route,34,Accident or incident,0111,,20260521215017,2026-05-22 02:01:07
3,2026-05-21 16:43:51,2026-05-22 04:15:00,P,Outage,-72.64243966909694,45.42604992056958,L,Crew at work,54,Accident or incident,8947,,20260521215017,2026-05-22 02:01:07
2,2026-05-21 13:59:12,2026-05-21 23:15:00,P,Outage,-72.41005411087751,48.42367302258377,A,Work assigned,51,Vegetation damage,8746,,20260521215017,2026-05-22 02:01:07
23,2026-05-21 20:03:15,2026-05-21 22:45:00,P,Outage,-73.5777447102648,45.44753529901976,N,NA,,NA,0127,,20260521215017,2026-05-22 02:01:07
40,2026-05-21 21:29:39,,P,Outage,-73.56004232873329,45.593257824997025,N,NA,,NA,1000,,20260521215017,2026-05-22 02:01:07
97,2026-05-21 16:01:42,2026-05-22 07:15:00,P,Outage,-73.62949818465727,45.58539735377985,N,NA,,NA,0111,,20260521215017,2026-05-22 02:01:07
1843,2026-05-21 20:29:10,2026-05-21 22:30:00,P,Outage,-71.01628305210139,48.42484651153948,R,Crew en route,,NA,1850,,20260521215017,2026-05-22 02:01:07
175,2026-05-21 14:59:11,2026-05-21 23:15:00,P,Outage,-72.61037939496545,45.31298392768144,L,Crew at work,11,Equipment failure,1508,,20260521215017,2026-05-22 02:01:07
1,2026-05-21 13:43:44,2026-05-22 01:15:00,P,Outage,-73.62809002843964,45.5872632528123,R,Crew en route,34,Accident or incident,0111,,20260521215017,2026-05-22 02:01:07
7,2026-05-21 19:43:38,2026-05-21 23:15:00,P,Outage,-77.95742011024436,48.25948229139948,L,Crew at work,54,Accident or incident,9338,,20260521215017,2026-05-22 02:01:07
1,2026-05-21 16:36:25,2026-05-21 22:45:00,P,Outage,-72.48320318850512,45.8541485866174,L,Crew at work,12,Equipment failure,2117,,20260521215017,2026-05-22 02:01:07
96,2026-05-21 19:39:34,2026-05-21 23:15:00,P,Outage,-72.44981577406695,48.41226263736858,L,Crew at work,,NA,8746,,20260521215017,2026-05-22 02:01:07
9,2026-05-21 20:59:32,2026-05-21 23:45:00,P,Outage,-79.22354629443555,48.50145262868798,L,Crew at work,,NA,2168,,20260521215017,2026-05-22 02:01:07
65,2026-05-21 19:55:47,2026-05-22 01:15:00,P,Outage,-73.47863733123744,45.52569124775641,L,Crew at work,33,Accident or incident,4410,,20260521215017,2026-05-22 02:01:07
133,2026-05-21 14:44:13,2026-05-22 04:15:00,P,Outage,-73.62938655515413,45.5861958943544,L,Crew at work,34,Accident or incident,0111,,20260522020007,2026-05-22 06:10:53
3,2026-05-21 16:43:51,2026-05-22 04:15:00,P,Outage,-72.64243966909694,45.42604992056958,R,Crew en route,54,Accident or incident,8947,,20260522020007,2026-05-22 06:10:53
2,2026-05-22 00:20:58,2026-05-22 02:15:00,P,Outage,-73.89760352969121,45.03135825973124,R,Crew en route,,NA,2345,,20260522020007,2026-05-22 06:10:53
1,2026-05-22 00:19:44,2026-05-22 02:30:00,P,Outage,-73.45212272220196,45.20091250069243,R,Crew en route,,NA,7083,,20260522020007,2026-05-22 06:10:53
97,2026-05-21 16:01:42,2026-05-22 07:15:00,P,Outage,-73.62949818465727,45.58539735377985,N,NA,,NA,0111,,20260522020007,2026-05-22 06:10:53
1,2026-05-21 13:43:44,2026-05-22 04:15:00,P,Outage,-73.62809002843964,45.5872632528123,L,Crew at work,34,Accident or incident,0111,,20260522020007,2026-05-22 06:10:53
1,2026-05-22 00:27:01,2026-05-22 04:15:00,P,Outage,-72.73296200788054,48.9262357398767,L,Crew at work,,NA,8197,,20260522020007,2026-05-22 06:10:53
12,2026-05-22 01:16:05,2026-05-22 03:15:00,P,Outage,-71.09330329024696,48.40344092580821,L,Crew at work,,NA,1850,,20260522020007,2026-05-22 06:10:53
65,2026-05-21 19:55:47,2026-05-22 04:15:00,P,Outage,-73.47863733123744,45.52569124775641,L,Crew at work,33,Accident or incident,4410,,20260522020007,2026-05-22 06:10:53
2,2026-05-22 00:44:40,2026-05-22 02:45:00,P,Outage,-74.26841814682089,45.35821825971382,R,Crew en route,,NA,8875,,20260522020007,2026-05-22 06:10:53
4,2026-05-22 00:59:28,2026-05-22 03:00:00,P,Outage,-74.14380495936166,45.8448163760665,N,NA,,NA,8497,,20260522020007,2026-05-22 06:10:53
11,2026-05-22 00:29:31,2026-05-22 02:30:00,P,Outage,-72.73471222895574,46.52731669523542,L,Crew at work,34,Accident or incident,5736,,20260522020007,2026-05-22 06:10:53
82,2026-05-22 04:53:07,2026-05-22 07:00:00,P,Outage,-73.58776369848869,46.12967802176652,N,NA,,NA,8824,,20260522054005,2026-05-22 09:49:19
1,2026-05-21 13:43:44,2026-05-22 11:15:00,P,Outage,-73.62809002843964,45.5872632528123,A,Work assigned,34,Accident or incident,0111,,20260522054005,2026-05-22 09:49:19
2,2026-05-22 03:57:50,2026-05-22 06:00:00,P,Outage,-70.68865711271218,46.90525797111387,R,Crew en route,,NA,6768,,20260522054005,2026-05-22 09:49:19
42,2026-05-22 04:42:40,2026-05-22 06:45:00,P,Outage,-71.37555532398774,46.845110099721204,R,Crew en route,,NA,5411,,20260522054005,2026-05-22 09:49:19
108,2026-05-22 04:38:34,2026-05-22 06:45:00,P,Outage,-73.27151596906008,45.65840421763954,R,Crew en route,,NA,5937,,20260522054005,2026-05-22 09:49:19
1296,2026-05-22 06:09:12,2026-05-22 09:15:00,P,Outage,-76.00695274842008,46.36442394959653,N,NA,72,Equipment failure,2219,,20260522080003,2026-05-22 12:12:43
82,2026-05-22 04:53:07,,P,Outage,-73.58776369848869,46.12967802176652,R,Crew en route,,NA,8824,,20260522080003,2026-05-22 12:12:43
2,2026-05-22 05:58:35,,P,Outage,-73.1057239770903,46.27986110667388,N,NA,,NA,7332,,20260522080003,2026-05-22 12:12:43
1,2026-05-22 06:06:05,,P,Outage,-73.47708347442331,45.56389566271431,A,Work assigned,,NA,4410,,20260522080003,2026-05-22 12:12:43
33,2026-05-22 07:47:52,2026-05-22 14:00:00,I,Interruption,-73.55715626890913,45.53854337205622,L,Crew at work,63,NA,1000,,20260522080003,2026-05-22 12:12:43
32,2026-05-22 07:48:38,2026-05-22 14:00:00,I,Interruption,-73.55771016698675,45.538741540239,L,Crew at work,63,NA,1000,,20260522080003,2026-05-22 12:12:43
9,2026-05-22 06:11:53,2026-05-22 08:15:00,P,Outage,-73.54676803838045,45.39682280073682,N,NA,,NA,8554,,20260522080003,2026-05-22 12:12:43
29,2026-05-22 07:50:27,,P,Outage,-73.56707951184111,45.57259781091976,N,NA,,NA,1000,,20260522080003,2026-05-22 12:12:43
1,2026-05-21 13:43:44,2026-05-22 11:15:00,P,Outage,-73.62809002843964,45.5872632528123,R,Crew en route,34,Accident or incident,0111,,20260522080003,2026-05-22 12:12:43
2,2026-05-22 03:57:50,2026-05-22 08:15:00,P,Outage,-70.68865711271218,46.90525797111387,L,Crew at work,53,Animal damage,6768,,20260522080003,2026-05-22 12:12:43
124,2026-05-22 04:42:40,2026-05-22 13:15:00,P,Outage,-71.3735692948609,46.84474489366333,L,Crew at work,,NA,5411,,20260522080003,2026-05-22 12:12:43
4,2026-05-22 06:37:17,2026-05-22 08:30:00,P,Outage,-75.43620402180257,45.56833239176712,N,NA,,NA,1562,,20260522080003,2026-05-22 12:12:43
2536,2026-05-22 06:09:12,2026-05-22 09:15:00,P,Outage,-75.85555312785577,46.41101143545966,N,NA,72,Equipment failure,2219,,20260522080003,2026-05-22 12:12:43
225,2026-05-22 06:09:12,2026-05-22 09:15:00,P,Outage,-75.96433930978077,46.461127080928875,N,NA,72,Equipment failure,2219,,20260522080003,2026-05-22 12:12:43
483,2026-05-22 06:09:12,2026-05-22 09:15:00,P,Outage,-75.97688395285365,46.385397087998356,N,NA,72,Equipment failure,2219,,20260522080003,2026-05-22 12:12:43
1524,2026-05-22 06:09:12,2026-05-22 09:15:00,P,Outage,-75.97349790263847,46.379039544847565,N,NA,72,Equipment failure,2219,,20260522080003,2026-05-22 12:12:43
14,2026-05-22 06:33:49,2026-05-22 08:30:00,P,Outage,-73.42288510033354,45.65216624697041,R,Crew en route,,NA,9326,,20260522080003,2026-05-22 12:12:43
9,2026-05-22 07:27:38,2026-05-22 09:30:00,P,Outage,-64.21893290137662,48.51763992160837,A,Work assigned,,NA,5185,,20260522080003,2026-05-22 12:12:43
20,2026-05-22 07:16:53,2026-05-22 09:15:00,P,Outage,-73.71835550973042,45.58432008572604,N,NA,,NA,1856,,20260522080003,2026-05-22 12:12:43
4,2026-05-22 02:31:05,2026-05-22 09:30:00,P,Outage,-73.56082061936985,45.1250044173085,N,NA,,NA,7788,,20260522080003,2026-05-22 12:12:43
166,2026-05-22 05:41:55,2026-05-22 14:15:00,P,Outage,-72.20071388604843,45.75341122943532,L,Crew at work,54,Accident or incident,3771,,20260522080003,2026-05-22 12:12:43
9,2026-05-22 07:57:41,,P,Outage,-75.69646126921761,45.46456804287563,N,NA,,NA,2375,,20260522111014,2026-05-22 15:21:00
2,2026-05-22 09:38:45,2026-05-22 11:30:00,P,Outage,-70.2872937039956,46.331920131349996,N,NA,,NA,6399,,20260522111014,2026-05-22 15:21:00
5,2026-05-22 09:30:30,2026-05-22 11:30:00,P,Outage,-74.02806488441614,45.929151129501385,N,NA,,NA,6993,,20260522111014,2026-05-22 15:21:00
89,2026-05-22 09:41:05,2026-05-22 14:45:00,I,Interruption,-72.36202442217711,45.3749566402435,L,Crew at work,61,NA,8467,,20260522111014,2026-05-22 15:21:00
1,2026-05-22 09:24:01,2026-05-22 15:30:00,I,Interruption,-71.19253596907669,46.59785405137276,L,Crew at work,63,NA,5817,,20260522111014,2026-05-22 15:21:00
2,2026-05-22 09:57:57,2026-05-22 14:00:00,I,Interruption,-72.01344529677539,45.15534592057338,L,Crew at work,62,NA,8359,,20260522111014,2026-05-22 15:21:00
2,2026-05-22 10:54:36,2026-05-22 15:00:00,I,Interruption,-73.81867109984798,46.282273453327065,L,Crew at work,62,NA,6363,,20260522111014,2026-05-22 15:21:00
66,2026-05-22 11:01:43,2026-05-22 12:15:00,I,Interruption,-77.73321794025595,48.10346340641284,L,Crew at work,71,NA,9266,,20260522111014,2026-05-22 15:21:00
11,2026-05-22 11:05:33,,P,Outage,-72.23496728828431,48.512571490151295,N,NA,,NA,5602,,20260522111014,2026-05-22 15:21:00
9,2026-05-22 09:51:51,2026-05-22 13:00:00,I,Interruption,-72.31527312798245,45.30134676381503,L,Crew at work,62,NA,2213,,20260522111014,2026-05-22 15:21:00
6,2026-05-22 09:51:57,2026-05-22 13:00:00,I,Interruption,-72.3162927851029,45.30155193832811,L,Crew at work,62,NA,2213,,20260522111014,2026-05-22 15:21:00
9,2026-05-22 09:52:02,2026-05-22 13:00:00,I,Interruption,-72.31707959649144,45.301709586474615,L,Crew at work,62,NA,2213,,20260522111014,2026-05-22 15:21:00
65,2026-05-22 10:06:07,2026-05-22 12:00:00,P,Outage,-73.77733898889568,45.3013452688634,R,Crew en route,58,Equipment failure,4635,,20260522111014,2026-05-22 15:21:00
1,2026-05-22 06:06:05,2026-05-22 11:45:00,P,Outage,-73.47708347442331,45.56389566271431,L,Crew at work,,NA,4410,,20260522111014,2026-05-22 15:21:00
5,2026-05-22 10:45:30,2026-05-22 12:45:00,P,Outage,-65.9534044298217,48.23323616628012,N,NA,,NA,7317,,20260522111014,2026-05-22 15:21:00
