customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
219,2026-07-09 16:30:13,2026-07-09 23:15:00,P,Outage,-73.60209118135347,45.204114691273944,L,Crew at work,,NA,7650,,20260709210012,2026-07-10 01:15:21
13,2026-07-09 20:52:58,,P,Outage,-73.55772667438822,45.36797506879891,N,NA,,NA,6372,,20260709210012,2026-07-10 01:15:21
2,2026-07-09 20:41:34,,P,Outage,-79.20629748021116,48.79108125825054,N,NA,,NA,3963,,20260709210012,2026-07-10 01:15:21
8,2026-07-09 20:52:57,,P,Outage,-73.56189284933889,45.36584178618996,N,NA,,NA,6372,,20260709210012,2026-07-10 01:15:21
69,2026-07-09 18:22:06,,P,Outage,-73.56080121151876,45.53298252464871,N,NA,,NA,1000,,20260709210012,2026-07-10 01:15:21
11,2026-07-09 18:10:59,,P,Outage,-72.89167338790779,46.09657270129426,R,Crew en route,,NA,6756,,20260709210012,2026-07-10 01:15:21
115,2026-07-09 18:17:35,2026-07-09 23:15:00,P,Outage,-73.48969226129361,45.44548568657596,R,Crew en route,,NA,1535,,20260709210012,2026-07-10 01:15:21
2,2026-07-09 19:09:05,2026-07-09 23:15:00,P,Outage,-71.20402057828875,45.37252143741306,R,Crew en route,52,Animal damage,3942,,20260709210012,2026-07-10 01:15:21
16,2026-07-09 19:04:08,,P,Outage,-71.34317786533408,46.85670324265437,R,Crew en route,,NA,4425,,20260709210012,2026-07-10 01:15:21
9,2026-07-09 19:06:43,2026-07-09 21:15:00,P,Outage,-73.7347634221037,45.350720498320165,N,NA,,NA,1784,,20260709210012,2026-07-10 01:15:21
1,2026-07-09 17:30:56,,P,Outage,-73.04227429527026,45.03478705894201,R,Crew en route,,NA,6063,,20260709210012,2026-07-10 01:15:21
1,2026-07-09 20:08:25,2026-07-09 22:30:00,P,Outage,-71.72601623372704,48.59474288877538,N,NA,,NA,1050,,20260709210012,2026-07-10 01:15:21
5,2026-07-09 19:51:46,2026-07-09 22:00:00,P,Outage,-73.92922832469549,45.375394972098775,R,Crew en route,,NA,4983,,20260709210012,2026-07-10 01:15:21
105,2026-07-09 19:58:24,2026-07-09 22:00:00,P,Outage,-73.62365192202493,45.430610557903414,R,Crew en route,,NA,0107,,20260709210012,2026-07-10 01:15:21
1,2026-07-09 20:05:16,2026-07-09 22:00:00,P,Outage,-70.87478716729618,46.01599793654071,N,NA,,NA,6576,,20260709210012,2026-07-10 01:15:21
4,2026-07-09 15:58:59,2026-07-10 17:15:00,P,Outage,-73.34292631996928,45.46088533513624,L,Crew at work,51,Vegetation damage,1670,,20260709210012,2026-07-10 01:15:21
11,2026-07-09 20:08:25,2026-07-09 22:15:00,P,Outage,-72.49203776039687,46.37666603386283,N,NA,,NA,8881,,20260709210012,2026-07-10 01:15:21
22,2026-07-09 20:28:07,2026-07-09 23:15:00,P,Outage,-71.1825100499016,45.3724883232027,L,Crew at work,44,Accident or incident,3942,,20260709210012,2026-07-10 01:15:21
1,2026-07-09 12:35:29,2026-07-09 21:45:00,P,Outage,-73.51049797831116,45.698470544469735,L,Crew at work,,NA,0119,,20260709210012,2026-07-10 01:15:21
20,2026-07-09 17:23:06,2026-07-09 21:15:00,P,Outage,-73.68461317970936,46.05288439585581,N,NA,,NA,5458,,20260709210012,2026-07-10 01:15:21
6,2026-07-09 19:13:46,2026-07-09 21:15:00,P,Outage,-73.68675505088261,45.98415237830111,N,NA,,NA,8377,,20260709210012,2026-07-10 01:15:21
20,2026-07-09 18:48:17,,P,Outage,-73.6329013429665,45.61209164727639,R,Crew en route,,NA,0111,,20260709210012,2026-07-10 01:15:21
