customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
3,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
55989,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
64,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
22,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
99060,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,NA,NA,20260520195015,2026-05-21 00:00:50
NA,NA,NA,NA,NA,NA,-73.78715194956902,50.2402164578128,20260520195015,2026-05-21 00:00:50
1,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
55961,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
62,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
10,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
55,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
94068,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,NA,NA,20260520233007,2026-05-21 03:40:55
NA,NA,NA,NA,NA,NA,-71.15875073103842,48.42293410533021,20260520233007,2026-05-21 03:40:55
