customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
40,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
131214,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
62,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
32,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
50,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
59010,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260621220018,2026-06-22 02:09:47
NA,NA,NA,NA,NA,NA,-73.3300031587311,45.591769291556325,20260621220018,2026-06-22 02:09:47
40,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
131214,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
62,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
32,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
50,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
59010,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,NA,NA,20260622033011,2026-06-22 07:39:35
NA,NA,NA,NA,NA,NA,-73.3300031587311,45.591769291556325,20260622033011,2026-06-22 07:39:35
40,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
131214,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
62,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
32,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
50,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
59010,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,NA,NA,20260622091007,2026-06-22 13:16:49
NA,NA,NA,NA,NA,NA,-73.3300031587311,45.591769291556325,20260622091007,2026-06-22 13:16:49
