customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
1370,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
185148,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
61,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
16,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
93,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
83020,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,NA,NA,20260817214018,2026-08-18 02:05:44
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260817214018,2026-08-18 02:05:44
1370,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
185148,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
61,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
16,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
93,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
83020,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,NA,NA,20260817215021,2026-08-18 03:09:47
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260817215021,2026-08-18 03:09:47
1370,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
185148,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
61,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
16,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
93,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
83020,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,NA,NA,20260817235012,2026-08-18 03:55:32
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260817235012,2026-08-18 03:55:32
1370,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
185148,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
61,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
16,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
93,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
83020,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,NA,NA,20260818001017,2026-08-18 05:26:11
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260818001017,2026-08-18 05:26:11
1370,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
185148,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
61,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
16,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
93,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
83020,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818015004,2026-08-18 05:55:59
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260818015004,2026-08-18 05:55:59
1370,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
185148,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
61,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
16,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
93,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
83020,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,NA,NA,20260818020007,2026-08-18 06:22:34
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260818020007,2026-08-18 06:22:34
1370,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
185148,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
61,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
16,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
93,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
83020,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,NA,NA,20260818021008,2026-08-18 07:51:59
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260818021008,2026-08-18 07:51:59
1370,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
185148,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
61,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
16,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
93,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
83020,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,NA,NA,20260818034012,2026-08-18 08:21:51
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260818034012,2026-08-18 08:21:51
1370,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
185148,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
61,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
16,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
93,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
83020,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,NA,NA,20260818044007,2026-08-18 09:33:46
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260818044007,2026-08-18 09:33:46
1370,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
185148,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
61,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
16,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
93,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
83020,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,NA,NA,20260818054003,2026-08-18 10:45:06
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260818054003,2026-08-18 10:45:06
1370,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
185148,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
61,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
16,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
93,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
83020,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,NA,NA,20260818061011,2026-08-18 11:59:27
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260818061011,2026-08-18 11:59:27
1370,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
185148,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
61,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
16,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
93,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
83020,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,NA,NA,20260818065002,2026-08-18 12:34:45
NA,NA,NA,NA,NA,NA,-75.89456934189454,45.964067006206875,20260818065002,2026-08-18 12:34:45
