customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
1,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
55961,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
62,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
10,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
94068,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,NA,NA,20260512211003,2026-05-13 01:22:40
NA,NA,NA,NA,NA,NA,-71.15875073103842,48.42293410533021,20260512211003,2026-05-13 01:22:40
1,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
55961,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
62,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
10,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
94068,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,NA,NA,20260513005016,2026-05-13 05:01:59
NA,NA,NA,NA,NA,NA,-71.15875073103842,48.42293410533021,20260513005016,2026-05-13 05:01:59
1,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
55961,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
62,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
10,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
94068,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,NA,NA,20260513041005,2026-05-13 08:12:10
NA,NA,NA,NA,NA,NA,-71.15875073103842,48.42293410533021,20260513041005,2026-05-13 08:12:10
1,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
55961,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
62,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
10,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
94068,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,NA,NA,20260513064020,2026-05-13 10:44:15
NA,NA,NA,NA,NA,NA,-71.15875073103842,48.42293410533021,20260513064020,2026-05-13 10:44:15
1,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
55961,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
62,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
10,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
94068,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513082004,2026-05-13 12:32:14
NA,NA,NA,NA,NA,NA,-71.15875073103842,48.42293410533021,20260513082004,2026-05-13 12:32:14
1,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
55961,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
62,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
10,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
94068,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,NA,NA,20260513114012,2026-05-13 15:50:14
NA,NA,NA,NA,NA,NA,-71.15875073103842,48.42293410533021,20260513114012,2026-05-13 15:50:14
1,NA,NA,NA,NA,NA,NA,NA,20260513142012,2026-05-13 18:28:22
55961,NA,NA,NA,NA,NA,NA,NA,20260513142012,2026-05-13 18:28:22
NA,NA,NA,NA,NA,NA,NA,NA,20260513142012,2026-05-13 18:28:22
NA,NA,NA,NA,NA,NA,NA,NA,20260513142012,2026-05-13 18:28:22
NA,NA,NA,NA,NA,NA,NA,NA,20260513142012,2026-05-13 18:28:22
