customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
3,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
185557,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
61,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
40,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
99060,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,NA,NA,20260803210011,2026-08-04 01:06:49
NA,NA,NA,NA,NA,NA,-76.06894309478399,53.69867749940945,20260803210011,2026-08-04 01:06:49
3,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
185557,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
61,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
40,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
99060,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,NA,NA,20260804002018,2026-08-04 04:28:34
NA,NA,NA,NA,NA,NA,-76.06894309478399,53.69867749940945,20260804002018,2026-08-04 04:28:34
3,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
185557,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
61,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
40,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
99060,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,NA,NA,20260804030014,2026-08-04 07:10:37
NA,NA,NA,NA,NA,NA,-76.06894309478399,53.69867749940945,20260804030014,2026-08-04 07:10:37
